"userid","date.inscr","date.dern.lect","Resiliation","Reachat","Country","mail.spont","score.ouv.news","n.ventes","revenues","gender"
934,"2015-06-29","2015-08-01",0,1,"UK",0,2.26059206726437,22,38.9762009521594,1
935,"2018-08-21","2018-09-26",0,0,"Germany",0,1.28469560948084,9,24.5419183511007,0
936,"2011-12-14","2012-02-23",0,0,"Germany",0,1.76292697903396,14,13.9591305856792,0
937,"2015-05-03","2015-05-23",0,0,"Germany",0,4.2083544433027,39,0,1
938,"2013-12-16","2014-01-09",0,0,"UK",0,2.02023384911304,17,24.5263782264466,1
939,"2016-08-24","2016-09-14",0,1,"Spain",0,2.08840616736487,20,27.5722523179435,1
940,"2016-01-18","2016-02-22",0,0,"Germany",1,1.59129929512511,16,0,0
941,"2013-11-23","2014-01-25",0,1,"Germany",0,0.853751084824325,7,26.0171577383617,0
942,"2013-09-25","2013-11-07",1,0,"Germany",0,1.6338498787164,22,24.2627454868645,0
943,"2018-08-29","2018-09-21",0,0,"Spain",0,3.2614448015143,29,16.2856677947931,0
944,"2014-09-07","2014-11-09",0,0,"France",0,2.27979386949884,19,31.0915251096372,0
945,"2019-12-04","2019-12-24",1,0,"Spain",0,0.712520836748255,5,37.7486273332748,1
946,"2018-03-22","2018-04-12",0,0,"France",0,1.93852073098694,16,40.1852729187026,1
947,"2016-05-08","2016-06-15",0,0,"Spain",0,2.50914431792288,22,0,1
948,"2019-09-07","2019-10-21",0,0,"Spain",0,4.43832263380639,41,0,0
949,"2014-12-12","2015-01-12",0,1,"Spain",0,2.76417869675983,29,0,0
950,"2017-05-25","2017-07-04",0,0,"Spain",0,2.27583519424194,19,28.6927501783174,0
951,"2018-10-21","2018-11-15",1,1,"UK",0,1.94155223472586,22,0,1
952,"2014-01-22","2014-03-07",0,0,"France",0,3.33294931931345,30,23.9874983965946,0
953,"2019-11-07","2019-12-20",1,1,"Germany",0,0.863523327525765,13,6.53439571621121,0
954,"2015-07-18","2015-08-03",0,0,"Spain",1,3.07278507147089,17,0,1
955,"2009-11-01","2009-12-28",0,1,"France",0,1.89437552646359,19,25.0403073753212,0
956,"2014-07-25","2014-10-03",0,0,"France",0,1.8846833446242,23,32.0544346096018,0
957,"2015-03-17","2015-03-28",1,0,"France",0,0.848682327383489,6,0,1
958,"2019-06-18","2019-07-13",0,0,"Germany",1,1.54136080890945,7,41.0849608204387,1
959,"2011-02-20","2011-03-24",1,0,"France",0,3.74606933591002,39,0,1
960,"2011-01-25","2011-02-04",0,0,"Germany",0,0.833272328787725,5,0,1
961,"2012-01-21","2012-03-07",1,1,"UK",1,1.300607422153,18,11.0986801476895,0
962,"2015-03-28","2015-05-23",1,0,"UK",0,1.40220243414793,12,21.8346198434173,0
963,"2009-11-14","2010-01-07",0,0,"Spain",0,1.26561135772425,9,32.6016451422407,0
964,"2009-12-11","2010-02-14",0,0,"UK",0,1.32239894014815,15,26.4773728118405,0
965,"2018-10-31","2018-12-25",0,1,"Spain",0,2.71912821845904,28,0,0
966,"2014-12-06","2015-01-14",0,1,"UK",1,1.92616363409702,11,0,1
967,"2014-04-18","2014-06-13",0,0,"Spain",0,2.81111288789979,25,30.7786340772439,0
968,"2013-04-04","2013-04-22",1,0,"Spain",0,2.94916772079117,30,19.2702333600792,1
969,"2015-03-09","2015-04-06",0,0,"Spain",0,2.20995067786496,19,23.4183825675957,0
970,"2010-09-29","2010-12-03",1,0,"Germany",0,1.47412026711257,13,46.613315826117,0
971,"2011-06-18","2011-08-19",0,0,"Spain",0,3.48189442089039,31,24.1396338981103,0
972,"2013-05-02","2013-07-17",0,0,"France",0,2.55117317211269,22,41.0336243155931,0
973,"2010-08-23","2010-10-28",0,1,"Germany",0,1.41866816952614,13,26.2698555197104,0
974,"2017-05-30","2017-07-13",0,0,"Spain",0,0.689082296944721,3,38.4748821617317,0
975,"2013-12-07","2014-02-10",1,1,"Germany",0,0.456568912979094,5,31.9799423657357,0
976,"2019-10-06","2019-12-01",0,0,"Germany",0,0.785397136204551,4,0,0
977,"2017-12-21","2018-01-22",0,1,"Spain",0,0.893320370154094,12,24.8287828697307,0
978,"2017-04-27","2017-05-29",0,1,"Spain",1,5.22777812450132,36,32.7845004648491,1
979,"2018-09-26","2018-10-15",0,1,"Germany",0,2.97679739629971,30,0,1
980,"2012-01-18","2012-02-29",0,1,"France",0,1.1651601916953,10,10.9853963404054,0
981,"2018-03-04","2018-04-05",0,0,"Germany",0,2.18088242290474,18,23.9028408741335,0
982,"2013-01-31","2013-03-16",1,0,"France",0,2.52519049855389,25,17.8769328184741,0
983,"2018-08-08","2018-09-21",0,0,"France",1,4.73185992851155,28,0,1
984,"2019-12-09","2020-01-05",0,0,"Germany",0,2.33629463187162,20,0,1
985,"2017-04-08","2017-05-07",0,0,"UK",0,1.70938286909906,14,10.2402754407952,0
986,"2017-03-23","2017-05-24",0,0,"UK",0,0.937568378486641,10,27.0568429250785,0
987,"2019-07-27","2019-08-06",1,0,"France",0,1.22629819390007,10,28.9469227696324,1
988,"2013-04-17","2013-06-04",1,1,"France",0,2.16110528628998,25,17.2357591681355,0
989,"2016-08-12","2016-10-05",0,0,"Germany",0,1.76446591906818,14,41.5796128673858,0
990,"2015-01-12","2015-02-11",0,1,"France",0,1.50006999042639,12,13.7234807045969,2
991,"2009-03-28","2009-05-11",0,0,"UK",0,0.903997697640283,6,0,0
992,"2017-10-19","2017-11-25",1,0,"UK",0,0.990157005507379,8,0,1
993,"2009-07-05","2009-08-14",0,0,"France",0,2.70852492005469,24,19.1227725459527,0
994,"2009-11-07","2010-01-15",0,0,"France",0,2.45670376445369,21,22.9496783487913,0
995,"2011-03-01","2011-03-08",0,1,"Spain",0,1.56183008170172,14,0,1
996,"2013-04-28","2013-05-20",0,1,"UK",1,2.04654957444815,12,25.6473436597101,1
997,"2015-11-29","2015-12-24",1,0,"Germany",1,1.82195263094326,10,38.8221387017569,1
998,"2018-06-07","2018-07-12",0,0,"Spain",0,2.03065549612724,17,29.1397185081781,0
999,"2014-04-24","2014-05-19",0,1,"UK",0,0.704683149751575,5,0,1
1000,"2011-02-21","2011-04-10",0,0,"Germany",1,1.36479508894676,14,0,0
1001,"2014-01-30","2014-02-27",0,0,"France",0,2.97297114919705,26,0,2
1002,"2013-07-31","2013-09-06",0,1,"UK",0,1.98515241884344,20,51.528176312077,0
1003,"2019-06-05","2019-07-14",0,0,"UK",0,1.65152366309632,13,17.8445833986063,0
1004,"2016-02-20","2016-03-26",0,0,"UK",1,3.65781769794867,21,28.2988617516151,1
1005,"2018-11-08","2018-12-16",0,0,"Germany",0,2.86749328816258,25,0,1
1006,"2012-09-11","2012-10-05",0,0,"Spain",0,1.94546403435557,16,35.9149728185636,1
1007,"2014-07-10","2014-08-13",0,1,"Spain",0,1.7976747962516,17,0,1
1008,"2016-01-05","2016-03-22",0,0,"Germany",0,1.43608237206104,11,20.4223874992923,0
1009,"2019-03-17","2019-04-12",1,0,"Spain",0,1.53667751880894,14,24.8854179989575,1
1010,"2011-08-31","2011-09-21",0,0,"Spain",0,0.696550434078266,4,0,1
1011,"2011-02-16","2011-03-26",1,0,"France",0,0.83165426984407,6,0,1
1012,"2017-08-04","2017-08-24",0,0,"France",1,3.35889117531934,19,20.1052305808216,1
1013,"2017-12-29","2018-03-08",1,0,"Germany",0,1.29290573882886,11,20.7938887958436,0
1014,"2009-04-04","2009-05-17",1,0,"Germany",0,0.663576034314507,4,7.20363549623972,0
1015,"2010-05-13","2010-06-27",1,1,"Germany",0,1.54306555316,17,26.9648975042626,0
1016,"2010-12-12","2011-01-28",1,0,"Spain",0,0.913005916748846,7,21.9108398648692,0
1017,"2014-01-15","2014-02-28",0,0,"Spain",0,2.76460844001574,24,20.2706336337008,0
1018,"2018-08-16","2018-09-10",0,0,"Germany",0,4.70337713037906,44,23.2852286757295,0
1019,"2009-07-12","2009-08-21",0,1,"France",0,3.31378131636559,35,0,0
1020,"2010-11-13","2010-12-12",0,0,"UK",0,2.72394980123949,24,0,1
1021,"2012-01-11","2012-02-13",0,0,"France",0,2.61757701660446,34,15.4549275334146,0
1022,"2010-07-26","2010-09-05",0,1,"Spain",0,0.563680697912439,6,39.9570271544506,0
1023,"2012-08-17","2012-09-15",0,0,"Germany",0,1.14692502221086,8,0,1
1024,"2017-11-07","2017-12-11",0,0,"Germany",0,2.74753068917024,24,35.5892555842252,1
1025,"2015-07-27","2015-09-01",0,0,"Germany",0,1.07748191642193,12,13.4379796590157,0
1026,"2010-05-29","2010-07-04",1,1,"Germany",0,2.11563695493128,24,0,1
1027,"2009-09-01","2009-09-22",1,0,"UK",0,2.17889536530757,21,0,1
1028,"2016-01-04","2016-02-03",1,0,"France",0,1.01915504390861,8,0,1
1029,"2011-02-11","2011-02-20",0,1,"Spain",1,1.76037691850413,10,34.2131993651862,1
1030,"2011-01-02","2011-01-25",0,0,"Germany",0,1.59289120162028,12,0,1
1031,"2012-04-17","2012-04-19",0,1,"Spain",0,1.72439814746753,16,0,1
1032,"2015-11-13","2016-01-20",1,0,"France",0,0.878607113572812,6,25.6845525851624,0
1033,"2016-10-07","2016-11-02",0,1,"Spain",0,0.807527618515936,10,30.4003580146393,0
1034,"2010-04-11","2010-04-22",1,0,"Germany",0,0.68305692355078,4,29.9442625884802,1
1035,"2017-05-28","2017-07-16",0,0,"Germany",0,0.836178611129274,8,0,0
1036,"2015-09-12","2015-10-05",0,0,"Germany",1,6.49082651832174,40,25.2189273406766,1
1037,"2013-02-12","2013-03-03",1,0,"Germany",0,1.80405183884802,17,0,1
1038,"2016-12-25","2017-01-26",0,0,"UK",0,1.35291070962797,10,27.8511548670021,1
1039,"2014-12-05","2014-12-24",1,0,"Spain",0,1.40607285913957,12,29.0540391309017,1
1040,"2015-08-04","2015-08-17",1,0,"UK",0,1.64916491771104,15,17.1766579538073,1
1041,"2011-08-24","2011-10-26",0,1,"France",0,1.80429864274841,18,18.485511069269,0
1042,"2014-03-26","2014-06-04",1,1,"France",0,2.09456144222772,24,30.5550451301285,0
1043,"2017-11-14","2018-01-12",0,0,"France",0,2.49451644612483,21,35.7550840637869,0
1044,"2019-06-03","2019-07-05",0,1,"France",1,2.32550194130494,14,21.5407127093492,1
1045,"2012-05-08","2012-06-04",1,0,"France",0,1.12676514035178,9,0,1
1046,"2009-05-02","2009-05-20",0,0,"UK",0,1.36086358216848,11,0,1
1047,"2017-08-08","2017-09-08",0,0,"Germany",0,0.665650365399397,3,0,1
1048,"2010-01-09","2010-01-29",0,0,"Spain",0,5.51154311383941,52,37.2929175479728,1
1049,"2015-02-01","2015-04-10",0,0,"Spain",0,3.42184226875051,31,35.2061677416742,0
1050,"2014-10-18","2014-11-19",0,0,"Spain",1,1.70572313098367,18,38.3877803554162,0
1051,"2009-12-03","2009-12-21",0,0,"France",0,0.870355627936635,5,19.0041682050898,1
1052,"2013-11-16","2014-01-07",1,1,"France",0,1.61108171854886,18,0,0
1053,"2016-07-10","2016-09-10",0,0,"France",0,0.942647611536917,10,30.3712819039695,0
1054,"2014-08-02","2014-10-02",0,0,"France",0,1.41419477792619,11,27.5306479060078,0
1055,"2017-07-28","2017-10-07",0,0,"UK",0,0.96811690706459,6,32.1992900875069,0
1056,"2011-12-07","2012-01-05",0,0,"Spain",0,3.56175435206107,32,0,1
1057,"2010-06-06","2010-07-10",0,1,"Spain",0,4.68866469171713,52,33.45510933284,0
1058,"2015-01-05","2015-01-31",1,0,"Spain",0,1.98202305852902,19,30.9788517942698,1
1059,"2014-02-07","2014-03-27",0,0,"Germany",1,1.10150662761157,16,29.7667183303994,0
1060,"2017-08-27","2017-09-20",0,0,"UK",0,0.721450650920987,4,23.840142006008,1
1061,"2014-04-30","2014-06-25",0,1,"Germany",1,1.13869572426128,13,14.4350213433378,0
1062,"2016-07-16","2016-08-31",0,1,"France",0,0.584359489458288,6,39.5215782319077,0
1063,"2011-06-21","2011-08-14",1,1,"Spain",0,1.53557239492481,25,22.0699164457655,0
1064,"2010-01-17","2010-03-15",0,0,"Spain",0,1.40578332663206,11,25.908405715339,0
1065,"2016-11-06","2016-12-20",0,0,"France",0,1.41505384946486,11,0,1
1066,"2015-05-30","2015-06-24",0,0,"Spain",1,5.23663604215457,31,0,1
1067,"2015-08-14","2015-09-05",0,0,"Spain",0,0.734965341066969,4,0,1
1068,"2009-03-26","2009-04-10",0,0,"France",0,1.812380749835,15,0,1
1069,"2014-09-14","2014-10-03",0,1,"Spain",0,1.43042421311486,11,0,2
1070,"2017-12-21","2018-03-11",0,0,"France",0,1.04698114102304,7,13.4315922152311,0
1071,"2009-03-20","2009-05-25",0,0,"France",0,2.40882115883378,21,0,0
1072,"2010-03-29","2010-04-17",0,0,"UK",0,0.821686011474545,5,0,1
1073,"2015-09-19","2015-10-18",0,0,"Germany",0,1.27446296972624,9,0,0
1074,"2010-03-13","2010-04-08",1,0,"France",0,2.65072026712487,27,0,1
1075,"2011-06-23","2011-08-09",0,0,"Spain",0,3.46141376790041,31,0,0
1076,"2017-03-31","2017-04-27",0,0,"Germany",0,1.78720413806401,14,0,1
1077,"2011-05-25","2011-08-20",1,0,"UK",0,0.937552513565501,7,13.1465257745201,0
1078,"2013-05-26","2013-07-23",0,0,"Germany",0,0.575962202162025,5,0,0
1079,"2019-01-15","2019-01-25",1,0,"Spain",0,0.88311791971383,7,0,1
1080,"2011-06-13","2011-07-12",1,1,"Spain",0,0.676288428187273,5,0,1
1081,"2012-09-18","2012-11-21",0,0,"UK",0,0.562397622992351,5,13.3112436720917,0
1082,"2019-08-09","2019-08-28",0,0,"Germany",0,1.05588284920391,7,0,1
1083,"2018-11-14","2019-01-09",0,0,"France",0,2.2551089310249,19,40.5783205323076,0
1084,"2009-08-30","2009-10-07",0,1,"Germany",0,2.89137609266525,29,0,1
1085,"2011-04-13","2011-06-04",0,0,"France",0,2.00748589111073,25,34.4618756627938,0
1086,"2015-10-13","2015-12-31",0,0,"Germany",0,2.55580383469492,22,0,0
1087,"2018-04-03","2018-05-10",0,1,"France",0,4.47415536330257,49,0,0
1088,"2019-02-11","2019-03-31",0,0,"Spain",0,0.574242502870114,5,31.7783574089175,0
1089,"2013-03-14","2013-04-16",0,0,"Spain",0,2.31874755310128,20,21.7218976350069,1
1090,"2019-09-14","2019-10-20",0,1,"Germany",1,1.81541805314582,10,22.1249347041072,1
1091,"2017-01-28","2017-03-26",0,0,"Germany",0,1.99663988191357,16,0,0
1092,"2012-05-28","2012-07-26",0,1,"UK",0,1.4540399541877,21,0,0
1093,"2013-10-28","2013-12-23",0,0,"UK",0,2.22808402856106,19,16.6888376515794,0
1094,"2010-10-30","2010-11-08",0,1,"Germany",0,0.726142815460248,5,11.0707542374769,1
1095,"2017-06-20","2017-07-25",0,0,"UK",0,1.94893933754601,16,33.6062072977362,1
1096,"2009-08-05","2009-09-03",1,0,"Germany",1,2.6338949905883,16,0,1
1097,"2016-04-23","2016-05-20",0,0,"Germany",0,3.28504762538596,29,32.0127090969218,1
1098,"2018-12-04","2018-12-23",0,0,"France",1,2.18724696691556,11,0,1
1099,"2011-04-29","2011-06-11",1,0,"UK",0,1.48475549763253,13,0,0
1100,"2010-03-28","2010-03-31",0,1,"Spain",0,1.98427347019756,20,9.11094721381761,1
1101,"2016-01-31","2016-02-25",1,0,"Spain",0,1.46039825638302,13,37.3062827872578,1
1102,"2011-07-26","2011-09-10",0,1,"France",0,1.11386286642429,15,26.3533494729965,0
1103,"2012-01-30","2012-03-31",0,1,"UK",0,4.07432248172512,44,0,0
1104,"2013-02-15","2013-04-11",0,0,"UK",0,4.67468496892439,43,36.1561007242682,0
1105,"2019-01-03","2019-02-04",0,0,"Spain",0,1.56427931258981,12,29.3146035412611,0
1106,"2018-04-08","2018-05-04",0,0,"France",0,1.25243337058604,9,0,1
1107,"2013-10-03","2013-10-04",0,1,"France",0,1.40269335650872,12,0,1
1108,"2016-05-14","2016-06-11",0,0,"France",0,2.10459518145779,18,0,1
1109,"2019-10-07","2019-11-07",0,0,"France",0,1.60119626890016,13,0,1
1110,"2010-10-20","2010-11-24",0,0,"UK",0,4.46422280131299,41,0,0
1111,"2010-06-07","2010-07-21",0,0,"Germany",0,3.84461520563325,35,26.1919086706301,0
1112,"2017-12-12","2018-01-16",0,0,"Germany",0,1.26889850114474,9,0,1
1113,"2018-06-20","2018-07-26",0,0,"UK",0,0.978177430012563,6,0,1
1114,"2010-11-28","2010-12-07",0,0,"France",1,1.45702676872334,6,0,1
1115,"2016-09-23","2016-11-29",0,0,"UK",0,3.94620389451167,36,0,0
1116,"2009-03-19","2009-04-12",0,0,"Germany",0,1.92011952794859,16,0,1
1117,"2019-07-20","2019-08-30",0,0,"Germany",0,2.44708579374456,21,19.5556762035586,0
1118,"2010-04-09","2010-05-21",1,1,"Spain",0,3.16478456226805,37,0,1
1119,"2009-05-31","2009-06-13",0,0,"France",0,2.79425824178077,24,12.6413840347236,1
1120,"2013-04-19","2013-05-20",0,0,"Spain",0,3.50829719438178,32,23.3112619718772,1
1121,"2018-04-12","2018-05-10",0,0,"Spain",0,1.33887537780637,10,0,1
1122,"2019-01-03","2019-03-05",0,0,"Germany",0,1.27710965045379,15,17.4962006149763,0
1123,"2011-04-06","2011-05-28",0,1,"Spain",0,1.11018408711173,10,27.5552427560462,0
1124,"2015-07-02","2015-08-14",0,0,"Spain",0,1.56020039606829,12,0,0
1125,"2009-05-09","2009-07-20",0,0,"Spain",0,0.920150546874909,6,36.6492768818628,0
1126,"2017-02-19","2017-04-18",0,1,"Spain",0,2.4019350414135,25,29.6534899510868,0
1127,"2018-05-08","2018-05-25",0,0,"Germany",0,1.97351780429951,16,13.125182533743,1
1128,"2011-10-29","2011-12-01",1,0,"UK",0,2.6235152100685,26,0,1
1129,"2013-02-09","2013-03-15",0,1,"France",0,1.28143568580617,11,22.4444452739461,1
1130,"2015-12-30","2016-02-10",0,0,"Germany",0,1.49229204127566,18,0,0
1131,"2009-02-25","2009-04-02",0,1,"France",0,2.61012819684186,26,30.8399945774459,1
1132,"2011-05-05","2011-05-19",0,0,"Spain",0,1.35332789291597,10,0,1
1133,"2015-09-25","2015-10-11",0,0,"Germany",1,2.83195216082482,15,19.1376350211307,1
1134,"2011-05-01","2011-07-10",0,0,"France",0,1.85864927773906,15,33.4785845387189,0
1135,"2014-04-16","2014-05-18",0,0,"Spain",0,0.768515206858305,4,0,1
1136,"2018-01-05","2018-01-25",0,0,"Spain",0,0.941351925445531,6,0,1
1137,"2010-10-28","2010-12-11",0,0,"Germany",0,2.53647777506473,22,25.7911418984524,0
1138,"2009-02-02","2009-02-19",0,0,"Spain",1,2.71489919196019,24,0,2
1139,"2013-06-14","2013-08-03",1,1,"Germany",1,0.540322961047281,5,0,0
1140,"2019-10-16","2020-01-16",1,0,"Germany",0,1.34987932363844,11,30.5423898447049,0
1141,"2010-03-20","2010-04-26",0,0,"Germany",0,1.03476739294235,7,26.268319071781,0
1142,"2014-07-27","2014-08-30",0,0,"France",0,1.02046968386741,7,26.7245558782648,1
1143,"2013-05-03","2013-05-28",0,0,"Spain",0,2.69172353104199,23,0,1
1144,"2017-06-16","2017-08-09",0,0,"France",0,4.96998846678154,46,29.1569049956901,0
1145,"2013-01-30","2013-03-11",0,0,"Germany",0,2.48359760548464,21,11.9942568323535,0
1146,"2012-10-11","2012-11-04",1,0,"Germany",0,0.840621210377324,6,0,1
1147,"2019-03-20","2019-05-29",0,0,"Spain",0,0.648497397657482,6,0,0
1148,"2017-11-01","2017-11-11",0,0,"Spain",0,4.58001824426957,45,0,1
1149,"2011-06-16","2011-08-03",1,0,"UK",0,1.72053359769726,24,46.3728701820305,0
1150,"2011-10-05","2011-10-15",1,0,"Germany",0,0.749383837604091,5,26.1330434021924,1
1151,"2012-09-16","2012-10-11",0,0,"UK",0,1.08939813614179,7,22.6479979228785,1
1152,"2013-03-29","2013-05-15",0,0,"France",0,3.09435663076948,27,12.8463312410923,0
1153,"2017-11-06","2017-12-11",1,0,"Germany",0,0.806770670402892,6,25.2495789499511,1
1154,"2017-05-12","2017-07-14",0,0,"France",1,2.93699417123883,49,0,0
1155,"2015-05-02","2015-06-30",0,1,"Spain",0,0.652379011682859,7,39.1723123528942,0
1156,"2012-07-25","2012-08-14",0,0,"Spain",0,1.85768213940489,15,18.6358196025801,1
1157,"2012-08-15","2012-10-03",0,0,"France",0,0.808762511689565,5,24.6419702936758,0
1158,"2018-08-17","2018-09-16",1,0,"Germany",0,1.47870965035655,13,0,1
1159,"2012-04-27","2012-05-14",1,0,"France",0,1.41004312709473,13,11.8830949852575,1
1160,"2019-09-19","2019-11-16",0,0,"France",0,1.86893550420547,23,0,0
1161,"2016-12-01","2017-01-07",1,0,"UK",0,1.47351524190864,20,25.6670472747774,0
1162,"2015-09-03","2015-10-17",0,0,"Spain",0,1.94004808880294,16,0,0
1163,"2018-08-18","2018-09-11",0,1,"France",0,1.7101412139351,16,36.1560936901113,1
1164,"2015-04-27","2015-07-16",0,0,"Spain",0,2.83824491802413,25,30.0248927193534,0
1165,"2016-11-29","2016-12-29",0,0,"UK",0,2.20039096397282,19,0,1
1166,"2013-03-05","2013-04-06",1,1,"Germany",0,0.830290680495176,7,42.2414041098055,0
1167,"2009-02-13","2009-03-19",0,0,"Germany",0,0.963081029232377,10,38.2107203915717,0
1168,"2012-05-08","2012-05-15",0,0,"UK",0,1.14881182968737,8,45.7564710510974,1
1169,"2013-03-02","2013-03-15",1,0,"France",1,2.25278803093542,14,14.4358632683893,1
1170,"2017-06-05","2017-07-24",0,0,"Spain",0,1.3294235272073,10,35.272764054839,0
1171,"2009-11-09","2009-12-15",0,1,"Spain",0,1.41893460106708,13,0,0
1172,"2014-03-14","2014-05-07",0,0,"France",0,1.95975585868442,16,28.2497748742156,0
1173,"2019-10-01","2019-10-25",0,0,"UK",0,2.77293374840061,24,12.0141575897739,1
1174,"2013-01-26","2013-02-05",0,1,"France",0,1.8181995469301,17,36.3212147518658,1
1175,"2016-01-26","2016-03-08",1,0,"UK",0,2.36770304254177,23,26.6237143444395,0
1176,"2019-04-10","2019-06-03",0,0,"Germany",0,4.09221746021362,37,0,0
1177,"2010-09-20","2010-11-07",0,0,"Germany",0,3.84688099664817,35,0,0
1178,"2013-11-22","2013-12-30",0,1,"Germany",0,1.6616893962163,16,0,0
1179,"2009-08-26","2009-09-28",0,1,"UK",0,1.49205798302589,13,0,1
1180,"2019-11-24","2019-12-18",0,0,"France",0,2.32029547164846,20,20.5327177812135,1
1181,"2016-08-27","2016-10-30",1,0,"France",0,0.544403232296933,5,39.0985878068727,0
1182,"2018-01-22","2018-02-07",0,0,"Spain",1,2.05472683320674,11,25.8086654210039,1
1183,"2009-10-13","2009-10-25",0,0,"France",0,0.751317787804177,4,0,1
1184,"2013-05-14","2013-06-21",1,0,"France",0,2.82090308440622,28,19.1901974128173,0
1185,"2013-11-22","2013-12-25",1,0,"Germany",0,1.53717016269555,14,44.8982773031937,1
1186,"2010-05-22","2010-06-28",1,0,"France",0,1.23375439451989,11,18.9080372406257,1
1187,"2015-09-03","2015-10-07",0,0,"UK",0,1.63451932165856,13,24.074716097606,1
1188,"2013-08-03","2013-08-21",0,0,"Spain",1,1.55483281757088,7,0,1
1189,"2016-05-09","2016-06-02",0,0,"Germany",1,3.21804989039564,18,19.8442593955372,1
1190,"2018-03-11","2018-04-04",0,0,"UK",0,1.65379813415582,13,0,1
1191,"2013-09-06","2013-11-01",0,0,"UK",0,2.50087221546065,22,48.0730504071333,0
1192,"2012-01-03","2012-02-10",1,1,"France",0,0.947733571059493,9,28.7033865584901,0
1193,"2011-06-13","2011-08-07",0,1,"Germany",0,1.83384399990634,18,0,0
1194,"2015-10-08","2015-11-07",0,0,"Germany",1,1.1136555814596,4,31.0392290592092,1
1195,"2011-10-15","2011-12-10",0,0,"Germany",1,0.638473481634533,4,0,0
1196,"2009-01-03","2009-01-22",0,0,"UK",0,1.53728029347909,12,0,1
1197,"2012-01-01","2012-01-12",1,0,"Germany",1,3.48110665401929,23,0,1
1198,"2019-10-28","2019-12-09",0,0,"UK",0,1.0896837496373,7,0,0
