"ID","Date d'entretien","Date de signature","Ajout mail rapide","Création de compte rapide","Obtention de l'ordinateur rapide","Réunion sur l'équipement rapide","Score de satisfaction Onboarding","Nombre d'emails envoyés","Nombre de meetings"
1113,"2018-06-20","2018-07-26",0,0,0,0,0.978177430012563,6,4
1114,"2010-11-28","2010-12-07",0,0,0,1,1.45702676872334,6,5
1115,"2016-09-23","2016-11-29",0,0,0,0,3.94620389451167,36,5
1116,"2009-03-19","2009-04-12",0,0,0,0,1.92011952794859,16,2
1117,"2019-07-20","2019-08-30",0,0,0,0,2.44708579374456,21,6
1118,"2010-04-09","2010-05-21",1,1,0,0,3.16478456226805,37,3
1119,"2009-05-31","2009-06-13",0,0,0,0,2.79425824178077,24,4
1120,"2013-04-19","2013-05-20",0,0,0,0,3.50829719438178,32,5
1121,"2018-04-12","2018-05-10",0,0,0,0,1.33887537780637,10,7
1122,"2019-01-03","2019-03-05",0,0,1,0,1.27710965045379,15,4
1123,"2011-04-06","2011-05-28",0,1,0,0,1.11018408711173,10,4
1124,"2015-07-02","2015-08-14",0,0,0,0,1.56020039606829,12,6
1125,"2009-05-09","2009-07-20",0,0,0,0,0.920150546874909,6,4
1126,"2017-02-19","2017-04-18",0,1,0,0,2.4019350414135,25,2
1127,"2018-05-08","2018-05-25",0,0,0,0,1.97351780429951,16,2
1128,"2011-10-29","2011-12-01",1,0,0,0,2.6235152100685,26,4
1129,"2013-02-09","2013-03-15",0,1,0,0,1.28143568580617,11,6
1130,"2015-12-30","2016-02-10",0,0,1,0,1.49229204127566,18,1
1131,"2009-02-25","2009-04-02",0,1,0,0,2.61012819684186,26,5
1132,"2011-05-05","2011-05-19",0,0,0,0,1.35332789291597,10,2
1133,"2015-09-25","2015-10-11",0,0,0,1,2.83195216082482,15,3
1134,"2011-05-01","2011-07-10",0,0,0,0,1.85864927773906,15,4
1135,"2014-04-16","2014-05-18",0,0,0,0,0.768515206858305,4,6
1136,"2018-01-05","2018-01-25",0,0,0,0,0.941351925445531,6,2
1137,"2010-10-28","2010-12-11",0,0,0,0,2.53647777506473,22,3
1138,"2009-02-02","2009-02-19",0,0,0,1,2.71489919196019,24,3
1139,"2013-06-14","2013-08-03",1,1,0,1,0.540322961047281,5,6
1140,"2019-10-16","2020-01-16",1,0,0,0,1.34987932363844,11,4
1141,"2010-03-20","2010-04-26",0,0,0,0,1.03476739294235,7,3
1142,"2014-07-27","2014-08-30",0,0,0,0,1.02046968386741,7,2
1143,"2013-05-03","2013-05-28",0,0,0,0,2.69172353104199,23,3
1144,"2017-06-16","2017-08-09",0,0,0,0,4.96998846678154,46,4
1145,"2013-01-30","2013-03-11",0,0,0,0,2.48359760548464,21,1
1146,"2012-10-11","2012-11-04",1,0,0,0,0.840621210377324,6,4
1147,"2019-03-20","2019-05-29",0,0,1,0,0.648497397657482,6,4
1148,"2017-11-01","2017-11-11",0,0,1,0,4.58001824426957,45,12
1149,"2011-06-16","2011-08-03",1,0,1,0,1.72053359769726,24,4
1150,"2011-10-05","2011-10-15",1,0,0,0,0.749383837604091,5,4
1151,"2012-09-16","2012-10-11",0,0,0,0,1.08939813614179,7,4
1152,"2013-03-29","2013-05-15",0,0,0,0,3.09435663076948,27,3
1153,"2017-11-06","2017-12-11",1,0,0,0,0.806770670402892,6,4
1154,"2017-05-12","2017-07-14",0,0,1,1,2.93699417123883,49,4
1155,"2015-05-02","2015-06-30",0,1,1,0,0.652379011682859,7,2
1156,"2012-07-25","2012-08-14",0,0,0,0,1.85768213940489,15,3
1157,"2012-08-15","2012-10-03",0,0,0,0,0.808762511689565,5,4
1158,"2018-08-17","2018-09-16",1,0,0,0,1.47870965035655,13,2
1159,"2012-04-27","2012-05-14",1,0,0,0,1.41004312709473,13,3
1160,"2019-09-19","2019-11-16",0,0,1,0,1.86893550420547,23,7
1161,"2016-12-01","2017-01-07",1,0,1,0,1.47351524190864,20,4
1162,"2015-09-03","2015-10-17",0,0,0,0,1.94004808880294,16,5
1163,"2018-08-18","2018-09-11",0,1,0,0,1.7101412139351,16,7
1164,"2015-04-27","2015-07-16",0,0,0,0,2.83824491802413,25,1
1165,"2016-11-29","2016-12-29",0,0,0,0,2.20039096397282,19,6
1166,"2013-03-05","2013-04-06",1,1,0,0,0.830290680495176,7,4
1167,"2009-02-13","2009-03-19",0,0,1,0,0.963081029232377,10,2
1168,"2012-05-08","2012-05-15",0,0,0,0,1.14881182968737,8,2
1169,"2013-03-02","2013-03-15",1,0,0,1,2.25278803093542,14,2
1170,"2017-06-05","2017-07-24",0,0,0,0,1.3294235272073,10,5
1171,"2009-11-09","2009-12-15",0,1,0,0,1.41893460106708,13,2
1172,"2014-03-14","2014-05-07",0,0,0,0,1.95975585868442,16,1
1173,"2019-10-01","2019-10-25",0,0,0,0,2.77293374840061,24,3
1174,"2013-01-26","2013-02-05",0,1,0,0,1.8181995469301,17,5
1175,"2016-01-26","2016-03-08",1,0,0,0,2.36770304254177,23,2
1176,"2019-04-10","2019-06-03",0,0,0,0,4.09221746021362,37,2
1177,"2010-09-20","2010-11-07",0,0,0,0,3.84688099664817,35,3
1178,"2013-11-22","2013-12-30",0,1,0,0,1.6616893962163,16,2
1179,"2009-08-26","2009-09-28",0,1,0,0,1.49205798302589,13,7
1180,"2019-11-24","2019-12-18",0,0,0,0,2.32029547164846,20,2
1181,"2016-08-27","2016-10-30",1,0,1,0,0.544403232296933,5,4
1182,"2018-01-22","2018-02-07",0,0,1,1,2.05472683320674,11,5
1183,"2009-10-13","2009-10-25",0,0,0,0,0.751317787804177,4,4
1184,"2013-05-14","2013-06-21",1,0,0,0,2.82090308440622,28,3
1185,"2013-11-22","2013-12-25",1,0,0,0,1.53717016269555,14,2
1186,"2010-05-22","2010-06-28",1,0,0,0,1.23375439451989,11,7
1187,"2015-09-03","2015-10-07",0,0,0,0,1.63451932165856,13,5
1188,"2013-08-03","2013-08-21",0,0,0,1,1.55483281757088,7,3
1189,"2016-05-09","2016-06-02",0,0,0,1,3.21804989039564,18,3
1190,"2018-03-11","2018-04-04",0,0,0,0,1.65379813415582,13,5
1191,"2013-09-06","2013-11-01",0,0,0,0,2.50087221546065,22,4
1192,"2012-01-03","2012-02-10",1,1,0,0,0.947733571059493,9,1
1193,"2011-06-13","2011-08-07",0,1,0,0,1.83384399990634,18,3
1194,"2015-10-08","2015-11-07",0,0,0,1,1.1136555814596,4,5
1195,"2011-10-15","2011-12-10",0,0,0,1,0.638473481634533,4,4
1196,"2009-01-03","2009-01-22",0,0,0,0,1.53728029347909,12,2
1197,"2012-01-01","2012-01-12",1,0,0,1,3.48110665401929,23,3
1198,"2019-10-28","2019-12-09",0,0,0,0,1.0896837496373,7,6
1199,"2010-11-30","2011-01-21",1,0,0,0,2.33253064832236,22,4
1200,"2013-10-12","2013-10-31",1,0,0,0,1.89953724362601,18,3
1201,"2016-05-06","2016-06-26",0,0,0,0,1.31271313692342,10,5
1202,"2011-03-13","2011-04-10",0,0,0,0,2.17401389163424,18,5
1203,"2017-08-10","2017-08-23",0,0,0,0,3.4703126843273,31,1
1204,"2015-04-17","2015-06-05",0,0,0,0,1.74653111491792,14,3
1205,"2019-11-14","2019-12-16",0,0,0,0,4.71340588766042,44,3
1206,"2011-08-23","2011-09-21",0,0,0,0,1.80659750664271,15,3
1207,"2010-04-16","2010-05-27",0,1,0,0,2.08428103059055,21,2
1208,"2014-10-12","2014-10-28",0,0,0,1,1.26429783409563,5,1
1209,"2013-12-30","2014-02-27",0,1,1,0,1.27839837767402,18,3
1210,"2015-05-14","2015-07-04",0,0,0,0,1.38378323712692,10,4
1211,"2019-08-29","2019-10-17",0,0,0,0,1.37017994212186,10,4
1212,"2014-05-30","2014-06-27",1,0,1,0,5.10716387071772,58,3
1213,"2016-12-08","2017-01-19",0,0,1,0,2.0269630674901,25,4
1214,"2019-02-04","2019-03-04",0,0,0,0,2.13789324649752,18,5
1215,"2009-07-28","2009-09-25",0,0,0,0,2.24349394661607,19,3
1216,"2012-10-26","2012-12-15",0,0,0,1,1.6784895285676,17,2
1217,"2019-02-07","2019-04-03",0,0,1,0,1.44481986848779,17,1
1218,"2012-01-04","2012-02-16",1,0,1,0,0.625253833918421,6,3
1219,"2009-08-28","2009-09-12",0,1,0,0,0.958078449830732,8,2
1220,"2014-07-20","2014-09-17",0,0,0,0,4.07636064860871,37,5
1221,"2018-03-17","2018-04-27",0,0,0,0,2.16835841399386,18,7
1222,"2017-03-29","2017-05-23",1,1,0,1,1.48184313397849,21,2
1223,"2019-02-13","2019-03-09",0,0,0,0,1.41796678612671,11,3
1224,"2017-04-22","2017-05-29",0,0,0,0,2.53352074370965,22,3
1225,"2016-10-24","2016-12-22",0,1,0,0,3.77918611487051,41,5
1226,"2017-07-27","2017-09-02",0,0,0,1,2.4361969308683,13,5
1227,"2014-11-10","2014-12-17",0,0,0,0,1.4786825767826,11,4
1228,"2015-06-08","2015-07-31",0,0,0,0,1.72335204536554,14,8
1229,"2019-02-20","2019-03-17",0,0,0,0,1.96235422285954,16,1
1230,"2019-04-05","2019-05-06",1,0,0,0,0.937304511077365,7,1
1231,"2018-10-17","2018-12-03",0,0,0,0,1.07837674955758,7,2
1232,"2010-11-22","2010-12-07",1,0,0,0,1.44982969122331,13,3
1233,"2015-06-05","2015-07-06",0,0,0,0,1.60966427663377,13,5
1234,"2016-12-19","2017-01-24",0,0,0,0,1.48467974482296,11,3
1235,"2019-01-06","2019-02-03",0,0,0,0,2.34256548553617,20,5
1236,"2009-06-15","2009-07-18",0,1,0,0,0.980461866643402,8,1
1237,"2011-06-11","2011-07-13",0,1,0,0,0.706111556922261,5,3
1238,"2013-11-03","2013-12-03",1,1,1,0,1.25245819004889,20,2
1239,"2017-04-04","2017-05-04",0,1,0,0,1.15306972222942,10,4
1240,"2017-04-16","2017-05-14",0,0,0,1,1.19816393714685,11,2
1241,"2013-12-07","2014-01-21",1,0,0,1,1.90418798746482,23,4
1242,"2014-07-05","2014-07-20",0,0,0,0,2.7552856892622,24,5
1243,"2009-04-25","2009-06-02",0,1,0,0,1.5009965554221,14,4
1244,"2015-01-14","2015-02-16",0,0,0,0,1.23559638718764,9,3
1245,"2009-07-09","2009-09-15",0,0,0,0,0.865226344220603,5,5
1246,"2015-04-30","2015-05-27",0,1,0,0,3.27255925574642,35,5
1247,"2012-10-01","2012-11-04",1,0,0,1,2.79761116744186,18,3
1248,"2016-06-28","2016-07-29",1,1,0,1,1.25738441546012,7,3
1249,"2016-02-10","2016-02-24",0,0,0,0,1.20557529589309,9,3
1250,"2015-05-07","2015-06-29",0,1,0,0,1.3343737714372,12,4
1251,"2010-04-12","2010-05-29",0,0,0,0,2.13541759399647,18,2
1252,"2009-08-17","2009-10-20",0,0,0,0,1.93835904208553,16,3
1253,"2012-03-12","2012-04-17",0,0,0,0,1.91436469596545,16,6
1254,"2018-09-18","2018-11-01",0,0,0,0,2.18675581939258,18,4
1255,"2012-11-23","2013-01-04",0,0,0,1,1.15767898494605,11,8
1256,"2019-06-23","2019-08-03",0,1,0,0,1.09662108910652,9,1
1257,"2009-05-06","2009-07-19",0,0,0,0,3.2215950415608,29,3
1258,"2009-02-28","2009-03-26",0,0,0,0,1.4234366441188,11,2
1259,"2010-12-03","2011-01-11",0,0,0,1,2.35639492160998,12,5
1260,"2013-01-22","2013-03-23",1,0,0,0,1.98582100652329,19,2
1261,"2018-11-07","2019-01-30",1,1,1,0,0.375809519948491,4,3
1262,"2010-12-02","2010-12-17",0,0,0,0,1.1848630833402,8,6
1263,"2011-02-16","2011-03-23",0,0,0,0,1.83106065955949,15,3
1264,"2016-01-27","2016-03-03",0,1,1,0,0.641606793663203,7,2
1265,"2017-08-26","2017-09-28",0,0,1,0,2.71172914193392,25,5
1266,"2015-02-04","2015-03-22",0,0,0,0,2.61331363487004,23,2
1267,"2017-11-20","2018-01-05",1,0,1,0,1.89116559915319,27,1
1268,"2013-10-28","2013-12-30",0,0,1,0,2.39868757357118,31,3
1269,"2011-10-24","2012-01-04",0,0,0,0,1.85422165120731,15,3
1270,"2012-07-31","2012-08-02",0,0,0,0,3.48031692071663,31,7
1271,"2019-05-31","2019-06-17",0,0,0,0,2.79998936458108,24,8
1272,"2016-07-23","2016-09-01",0,0,0,0,1.28513696911937,9,4
1273,"2013-05-20","2013-07-09",0,0,0,0,2.85340377433276,25,3
1274,"2011-01-30","2011-03-29",0,0,0,0,2.21148439719747,19,2
1275,"2016-01-10","2016-02-03",1,0,0,1,1.48426635251092,8,6
1276,"2019-12-01","2019-12-22",0,0,0,0,3.93823686609194,36,4
1277,"2009-06-04","2009-06-24",0,0,0,0,2.11503175624179,18,2
1278,"2012-06-03","2012-08-11",0,0,0,0,1.27892823780433,9,4
1279,"2019-03-15","2019-05-31",0,0,0,0,1.15249323713292,8,1
1280,"2019-06-08","2019-07-03",0,0,0,0,4.2111866610581,39,3
1281,"2014-05-01","2014-06-23",0,0,0,0,1.06137669346643,7,7
1282,"2015-04-12","2015-05-09",0,0,0,0,2.29182033722463,19,5
1283,"2010-11-27","2010-12-20",1,0,0,0,0.696461333886392,4,1
1284,"2018-07-04","2018-08-03",0,1,1,0,2.90274692358535,26,2
1285,"2013-09-05","2013-11-06",0,0,0,0,0.697828663505009,3,6
1286,"2015-07-05","2015-07-08",0,0,0,1,2.55214422915715,14,8
1287,"2009-01-30","2009-03-27",0,0,0,0,2.89989452430517,25,1
1288,"2010-10-15","2010-12-03",1,0,0,0,1.62073538641831,15,2
1289,"2013-10-01","2013-11-02",0,0,0,0,1.78317657516365,14,6
1290,"2018-09-30","2018-11-01",1,0,0,0,2.15573246328961,21,5
1291,"2012-10-26","2012-11-28",1,1,0,0,0.792845443528019,7,4
1292,"2019-01-27","2019-04-02",0,0,0,1,2.44571111511651,27,1
1293,"2014-10-13","2014-12-02",0,0,0,0,0.759182694632612,4,2
1294,"2016-06-05","2016-07-24",0,1,0,0,3.41061225927573,37,4
1295,"2014-02-20","2014-03-13",0,0,0,0,0.969039298827855,6,6
1296,"2010-03-05","2010-03-23",0,0,0,0,2.09686901017616,17,8
1297,"2014-01-22","2014-02-25",0,0,0,0,2.35306123184166,20,2
1298,"2018-02-07","2018-03-17",0,1,0,1,4.0114737766291,27,4
1299,"2009-06-16","2009-07-30",0,0,0,0,0.680598734702848,3,4
1300,"2009-06-17","2009-07-16",1,0,0,0,1.08623288568517,9,4
1301,"2011-03-04","2011-04-21",0,0,0,1,3.00060570171907,34,4
1302,"2017-12-07","2017-12-17",0,0,0,1,3.92153448782359,23,3
1303,"2016-10-27","2016-12-10",1,0,0,0,2.08136711569494,20,1
1304,"2019-02-07","2019-02-23",0,1,0,0,0.74212948189546,5,2
1305,"2013-06-28","2013-07-13",0,0,0,1,1.40597492218153,11,4
1306,"2012-02-13","2012-04-24",0,0,0,0,1.1479357108486,8,2
1307,"2019-07-27","2019-09-06",0,0,0,0,1.64792624260978,13,3
1308,"2018-08-06","2018-09-06",0,0,0,0,2.12822211965256,18,3
1309,"2018-05-03","2018-05-25",0,1,0,0,0.715025153801777,5,4
1310,"2011-08-24","2011-09-27",1,0,0,0,1.73996281885555,16,4
1311,"2015-12-12","2016-02-18",0,0,0,1,1.17133910002595,11,2
1312,"2013-01-14","2013-03-30",0,0,1,0,0.73272789434198,7,2
1313,"2015-08-16","2015-09-05",0,0,0,0,2.76075366078985,24,4
1314,"2009-04-30","2009-06-09",0,0,1,0,2.21841965677393,28,2
1315,"2017-07-29","2017-08-25",1,1,0,1,1.62292229057252,23,2
1316,"2016-06-14","2016-07-15",1,0,0,0,2.52915024294321,25,4
1317,"2012-07-19","2012-07-27",0,1,0,0,1.82291453856174,17,3
1318,"2019-10-25","2019-12-02",0,0,0,0,2.66011493417497,23,2
1319,"2013-08-21","2013-10-08",0,0,0,0,2.47127049081584,21,5
1320,"2019-04-26","2019-05-19",0,0,0,0,2.40781779273846,21,5
1321,"2014-05-12","2014-06-10",0,0,0,0,0.84133709393956,5,1
1322,"2010-10-03","2010-12-13",0,1,0,0,0.991880241176996,8,2
1323,"2017-03-30","2017-05-04",1,0,0,0,1.33617382148626,10,4
1324,"2010-05-25","2010-07-16",1,1,0,0,1.13661625297888,11,3
1325,"2011-03-18","2011-04-20",0,0,0,0,2.86793874116998,25,3
1326,"2011-01-08","2011-03-12",0,0,1,0,2.150864678397,27,5
1327,"2009-06-19","2009-08-14",0,0,1,0,0.903539547314113,9,1
1328,"2014-11-27","2015-02-04",0,1,1,0,1.76517430277347,26,1
1329,"2011-04-20","2011-06-06",1,0,0,0,2.08049511837118,20,4
1330,"2012-08-03","2012-08-31",0,0,0,1,3.87985226514758,22,7
1331,"2012-02-14","2012-04-06",0,1,0,0,1.1407525513359,10,4
1332,"2014-03-14","2014-04-05",1,0,0,0,0.629827303231766,4,2
1333,"2010-04-13","2010-06-03",1,0,0,0,1.79226232974703,16,4
1334,"2019-02-22","2019-04-01",1,0,0,0,1.42705534955542,12,3
1335,"2018-06-22","2018-07-29",0,0,0,0,3.41808663979682,31,3
1336,"2013-09-27","2013-10-18",1,0,1,0,2.39653123274167,25,3
1337,"2019-05-16","2019-07-11",0,1,0,0,1.64465686623708,16,2
1338,"2016-08-08","2016-08-26",1,1,0,0,0.527915872398726,3,4
1339,"2009-01-12","2009-02-09",0,0,0,0,1.59000287568518,12,6
1340,"2012-07-18","2012-09-23",0,0,0,0,0.945118879351974,6,3
1341,"2019-10-08","2019-11-26",0,0,0,0,2.05286244504514,17,4
1342,"2014-09-19","2014-09-29",0,1,1,0,3.01770169213586,33,6
1343,"2016-10-03","2016-11-25",1,0,1,0,0.731643987288064,8,5
1344,"2017-09-03","2017-09-26",0,0,0,0,2.86094441227393,25,3
1345,"2013-07-23","2013-08-19",0,0,1,0,1.30197709471614,10,3
1346,"2009-07-03","2009-08-06",1,0,0,0,0.794549049212202,6,4
1347,"2012-04-05","2012-04-16",1,0,0,1,1.86170230093652,11,5
1348,"2019-02-14","2019-03-19",0,0,0,0,1.29595182656665,9,1
1349,"2016-08-25","2016-09-13",0,0,0,0,0.989158831563962,6,2
1350,"2012-10-15","2012-11-21",1,1,0,0,3.36445700855727,40,3
1351,"2015-05-14","2015-06-05",1,0,1,0,0.908343660692067,7,4
1352,"2011-06-17","2011-08-19",0,1,0,1,1.94011114805231,25,6
1353,"2009-08-20","2009-09-08",0,0,0,0,1.73723724609779,14,5
1354,"2013-08-08","2013-09-18",1,0,0,1,1.09443300711047,12,2
1355,"2015-10-07","2015-11-26",1,0,0,0,1.85162507658976,17,4
1356,"2019-12-08","2019-12-27",0,0,1,1,0.989904876462686,3,5
1357,"2014-05-08","2014-05-23",0,1,0,0,1.02823990907094,8,2
1358,"2017-01-31","2017-03-01",1,0,0,0,0.863509941682844,6,4
1359,"2015-09-21","2015-09-29",0,0,0,1,2.27284250821442,12,5
1360,"2011-11-25","2011-12-25",0,0,1,0,1.18520327444582,13,3
1361,"2010-03-07","2010-04-03",0,0,0,1,5.05347835691112,30,2
1362,"2011-07-02","2011-08-21",1,0,0,1,1.15009953966112,12,2
1363,"2018-11-02","2018-11-26",0,0,0,0,1.83148426125332,15,2
1364,"2016-10-09","2016-10-28",0,0,0,0,0.93912831424355,6,5
1365,"2018-01-27","2018-03-21",0,0,0,0,0.666215221460541,3,5
1366,"2012-03-21","2012-04-17",1,0,0,1,6.96617337830737,49,4
1367,"2019-10-31","2019-11-29",0,0,0,0,4.57608573700302,42,3
1368,"2019-04-05","2019-04-26",0,0,1,1,3.14319239002788,19,3
1369,"2010-12-10","2011-01-06",0,0,0,1,1.73158751725688,8,3
1370,"2014-09-03","2014-09-15",0,0,0,0,2.94894788688503,26,8
1371,"2014-08-26","2014-09-13",0,0,0,0,2.25299164429965,19,6
1372,"2018-08-30","2018-10-04",1,1,0,1,2.9621796244744,22,4
1373,"2019-11-10","2019-12-04",0,1,0,0,1.96658332082775,19,5
1374,"2017-06-27","2017-07-30",0,0,1,0,1.39789673253634,16,4
1375,"2010-11-03","2010-11-11",1,0,0,1,2.02159894715598,12,2
1376,"2010-12-19","2010-12-31",0,1,0,1,2.4793493553104,15,7
1377,"2014-06-05","2014-07-20",0,0,0,1,0.7048866984369,5,3
1378,"2012-02-05","2012-03-07",0,1,0,1,2.85827879066272,18,4
1379,"2018-01-16","2018-02-11",0,0,0,0,2.22469468658126,19,5
1380,"2014-07-08","2014-07-31",0,0,0,1,4.16558138689623,24,3
1381,"2014-04-22","2014-05-21",0,0,0,0,0.852071839758959,5,2
1382,"2015-02-03","2015-03-15",1,0,0,0,2.74687303737989,27,3
1383,"2019-01-30","2019-03-02",0,0,0,1,2.2934984222543,25,4
1384,"2018-04-17","2018-05-16",0,0,0,0,2.39557707295734,20,2
1385,"2011-02-15","2011-03-21",0,0,0,0,2.11689929568689,18,5
1386,"2009-08-26","2009-10-13",1,1,0,0,1.0513929617845,10,5
1387,"2011-09-28","2011-10-14",0,0,0,0,1.18733252126733,8,2
1388,"2016-12-16","2017-01-28",1,0,0,1,0.484987560602254,3,3
1389,"2009-05-27","2009-07-12",0,0,0,0,2.2439643262624,19,4
1390,"2010-01-19","2010-03-23",0,1,1,0,1.82950159144079,27,3
1391,"2019-06-03","2019-07-04",0,0,0,0,0.773928337421209,4,1
1392,"2018-06-18","2018-07-08",1,0,0,0,1.23834778652993,11,3
1393,"2010-04-24","2010-06-04",1,0,0,1,1.97144554266059,11,6
1394,"2016-12-13","2017-01-17",0,0,1,0,2.3953683355293,22,4
1395,"2010-03-30","2010-05-06",0,0,1,0,2.28314057399658,21,4
1396,"2016-05-23","2016-06-15",0,0,0,1,2.87405751662958,16,3
1397,"2019-04-27","2019-06-30",0,0,0,1,2.53751475794127,28,2
1398,"2011-05-20","2011-06-08",0,0,0,1,2.86702127542372,16,1
1399,"2014-03-03","2014-05-19",0,0,0,0,2.07923705501587,17,5
1400,"2011-09-08","2011-10-05",0,1,0,0,1.33351257265842,12,1
1401,"2013-09-11","2013-11-06",0,0,0,0,1.20426394900416,9,2
1402,"2012-08-01","2012-08-21",0,0,0,1,6.28180221904068,38,2
1403,"2011-12-20","2012-02-09",0,0,0,0,1.10292838591584,8,3
1404,"2012-05-29","2012-06-21",0,0,0,0,1.79319293543151,14,6
1405,"2016-07-08","2016-09-15",1,0,0,0,1.52781929584298,13,6
1406,"2013-04-05","2013-06-01",0,1,0,0,0.829288410759625,6,1
1407,"2015-09-11","2015-10-22",0,0,0,0,1.69184195002371,13,2
1408,"2017-11-11","2017-12-20",0,1,0,0,1.62828219073654,15,4
1409,"2012-10-12","2012-12-04",0,1,0,1,0.89987778952887,10,6
1410,"2018-11-10","2018-12-19",0,0,0,0,1.80615784260557,15,3
1411,"2019-05-07","2019-06-08",0,0,0,0,2.70045444829216,24,3
1412,"2011-07-23","2011-08-18",0,0,0,1,2.04079169859971,10,3
1413,"2011-06-08","2011-06-22",0,1,0,1,1.19291704214363,6,2
1414,"2012-08-09","2012-09-18",0,0,0,0,0.689885551640595,3,4
1415,"2012-06-08","2012-07-29",0,0,0,0,0.959606235390689,6,2
1416,"2017-05-23","2017-07-18",0,0,0,0,2.6545127412022,23,1
1417,"2011-07-04","2011-08-05",0,0,0,0,1.13051943002626,8,7
1418,"2011-04-28","2011-07-15",0,0,0,0,1.57286268261825,12,3
1419,"2017-05-09","2017-06-19",0,0,0,0,1.2339855950559,9,3
1420,"2014-06-28","2014-08-09",0,0,1,0,1.70033492764175,21,3
1421,"2011-01-12","2011-03-03",1,0,1,0,1.31882817800849,17,3
1422,"2010-07-07","2010-08-07",0,0,0,0,1.40538747415491,11,5
1423,"2011-02-25","2011-04-09",0,0,0,0,2.39839985738748,20,4
1424,"2011-03-12","2011-04-11",0,0,0,0,2.15879038549923,18,6
1425,"2019-09-03","2019-09-27",1,0,0,0,0.594440655478756,3,6
1426,"2019-07-31","2019-08-16",0,0,0,0,2.08777620278304,17,3
1427,"2015-04-10","2015-04-30",0,0,0,0,3.0411328116512,27,3
1428,"2019-09-17","2019-11-02",0,0,0,0,1.24396599071271,9,4
1429,"2019-04-06","2019-05-08",0,0,0,0,3.30436762194768,30,3
1430,"2016-08-21","2016-10-02",0,1,1,0,2.02595362422826,31,2
1431,"2013-05-20","2013-06-21",1,1,0,0,1.71809100305834,19,4
1432,"2018-11-04","2018-12-23",0,0,0,1,3.26268343267807,37,3
1433,"2014-08-28","2014-10-26",0,0,0,0,1.64401553987739,13,4
1434,"2016-01-21","2016-03-21",0,0,1,1,1.54905249076764,24,3
1435,"2009-11-15","2009-11-23",0,1,0,1,0.922824382648276,3,4
1436,"2014-09-02","2014-10-29",0,0,0,0,2.22752198426651,19,5
1437,"2011-10-20","2011-11-18",0,0,0,0,4.0162345039155,37,2
1438,"2009-04-14","2009-05-16",1,0,0,0,1.23165269409746,10,6
1439,"2017-10-20","2017-12-05",0,1,0,0,1.86448123143716,18,4
1440,"2009-07-04","2009-08-23",0,0,0,1,4.26428841372456,50,5
1441,"2014-03-20","2014-04-12",0,0,0,0,1.52402147021299,12,5
1442,"2010-06-28","2010-07-30",0,0,0,0,2.56447886626823,22,6
1443,"2016-04-30","2016-06-15",0,0,0,0,2.73425413936711,24,2
1444,"2011-06-16","2011-07-27",0,0,0,1,1.58347555745946,7,4
1445,"2015-05-18","2015-06-08",0,0,0,0,1.23048761389515,9,7
1446,"2016-10-05","2016-12-06",0,0,1,0,1.73975694763635,21,3
1447,"2015-06-30","2015-08-07",1,0,0,0,1.86124374755693,17,1
1448,"2013-08-31","2013-10-05",0,0,0,0,1.78513818972026,14,3
1449,"2011-04-24","2011-06-20",1,0,0,0,1.05294235635924,8,3
1450,"2009-07-28","2009-08-13",0,0,0,0,1.0017079334173,7,2
1451,"2014-02-18","2014-04-08",0,1,0,0,0.691107418436823,5,3
1452,"2016-07-28","2016-09-03",0,1,0,0,2.38023186493098,25,4
1453,"2017-11-05","2017-11-30",1,1,0,0,2.26031654074801,26,4
1454,"2010-08-08","2010-09-07",0,1,0,0,1.13499815533033,9,2
1455,"2017-07-24","2017-08-31",0,0,0,1,1.62702517943899,17,2
1456,"2014-11-04","2014-12-07",1,0,0,0,2.16931224815709,21,1
1457,"2017-10-19","2017-11-15",0,0,0,0,1.83516579348881,15,1
1458,"2010-04-20","2010-06-11",0,0,0,0,1.55451316361799,12,2
1459,"2011-08-03","2011-09-30",0,0,0,0,1.2252772921237,9,2
1460,"2015-06-12","2015-07-14",0,0,0,0,0.791667748110906,4,3
1461,"2013-09-23","2013-10-14",0,0,0,1,4.60780002028822,27,3
1462,"2014-03-05","2014-03-18",0,0,0,0,2.51306198678158,22,3
1463,"2016-07-18","2016-09-05",0,0,0,0,1.80476584788872,15,2
1464,"2009-08-26","2009-09-10",0,0,0,0,1.56462686562792,12,8
1465,"2013-01-08","2013-03-12",0,0,1,0,1.94600475040008,24,3
1466,"2011-11-15","2011-12-27",0,0,1,0,1.38223292583168,16,2
1467,"2017-01-30","2017-02-26",0,0,0,0,1.16159778832757,8,2
1468,"2011-04-28","2011-06-22",0,0,0,0,1.34590181568202,10,3
1469,"2019-11-18","2019-12-14",0,0,0,0,1.64568497031317,13,1
1470,"2014-07-11","2014-08-20",0,1,0,0,1.37251244834477,13,2
1471,"2014-10-19","2014-11-28",0,0,0,0,0.825091258108769,5,3
1472,"2018-05-19","2018-06-15",0,1,0,0,1.97650552570595,20,2
1473,"2013-03-04","2013-05-10",0,1,1,0,0.464228039155603,4,4
